year,경찰서,살인,강도,절도,폭력,total,lat,lon,tri,province,pop,density,elevation,grdp_per_capita,median_age,young_male_ratio
2021,서울혜화서,3,2,566,652,1223,37.5784461,127.013384,236.81538822914493,서울,143000.0,5981.0,62.0,98.0,46.5,0.108
2021,서울용산서,3,1,945,1291,2240,37.5491151,126.9784616,150.9268583394046,서울,222000.0,10151.0,50.0,52.0,44.8,0.118
2021,서울성북서,3,0,391,610,1004,37.5897183,127.0162484,248.9368541101422,서울,420000.0,17094.0,36.0,32.0,43.5,0.125
2021,서울동대문서,3,7,1240,1540,2790,37.5851376,127.0457718,228.9470505707563,서울,335000.0,23575.0,40.0,35.0,44.2,0.122
2021,서울마포서,4,4,1510,1701,3219,37.564346,126.908555,148.20619764434454,서울,369000.0,15479.0,25.0,48.0,41.2,0.142
2021,서울영등포서,8,11,1712,2169,3900,37.5135448,126.8976623,144.71113800938326,서울,375000.0,15275.0,21.0,65.0,43.8,0.122
2021,서울성동서,3,4,905,1090,2002,37.561716,127.036215,187.3297511284865,서울,289000.0,17151.0,29.0,45.0,42.5,0.128
2021,서울동작서,2,1,1129,1319,2451,37.5131206,126.9427972,180.41711044325683,서울,380000.0,23242.0,28.0,35.0,42.5,0.128
2021,서울광진서,5,4,1414,1456,2879,37.5428639,127.0838896,173.9370039164907,서울,336000.0,19695.0,29.0,38.0,40.8,0.138
2021,서울서부서,2,1,706,782,1491,37.6020381,126.9212474,223.2793619880792,서울,462000.0,15549.0,26.0,47.2,43.5,0.128
2021,서울강북서,4,1,777,1383,2165,37.616303,127.0303,353.6293818244432,서울,296000.0,12542.0,36.0,25.0,46.2,0.108
2021,서울금천서,7,3,1013,1282,2305,37.4571667,126.896652,175.5483103434138,서울,224000.0,17218.0,28.0,48.0,44.5,0.118
2021,서울중랑서,4,6,1399,1660,3069,37.6185399,127.1044858,210.2562659693244,서울,381000.0,20595.0,48.0,28.0,44.8,0.118
2021,서울강남서,8,13,1517,1961,3499,37.509338,127.0670851,175.9560659247199,서울,524000.0,13249.0,27.0,95.0,42.8,0.128
2021,서울관악서,8,7,1860,2248,4123,37.4744307,126.9512477,204.19495812018664,서울,480000.0,16233.0,86.0,28.0,39.8,0.148
2021,서울강서서,9,3,1540,2098,3650,37.5623742,126.8083173,68.0501696679672,서울,565000.0,13638.0,17.0,47.2,43.5,0.128
2021,서울강동서,3,6,1612,1713,3334,37.5298016,127.1243425,214.27634921428736,서울,440000.0,17893.0,26.0,35.0,42.2,0.128
2021,서울종암서,1,2,504,782,1289,37.6099756,127.0514688,255.8185167732829,서울,420000.0,17094.0,30.0,32.0,43.5,0.125
2021,서울구로서,5,2,1390,1907,3304,37.494911,126.8866503,161.30605696059283,서울,394000.0,19582.0,21.0,42.0,43.2,0.125
2021,서울서초서,9,5,1190,1488,2692,37.4955822,127.0053169,200.0576470308616,서울,407000.0,8665.0,53.0,47.2,43.5,0.128
2021,서울양천서,1,3,1349,1546,2899,37.5166702,126.8656467,110.57174941321227,서울,430000.0,24713.0,18.0,32.0,43.5,0.122
2021,서울송파서,3,7,2024,2433,4467,37.5020332,127.1270483,237.83270658364023,서울,653000.0,19278.0,41.0,52.0,41.5,0.132
2021,서울노원서,6,3,1361,1899,3269,37.6423826,127.0714121,318.26239099226154,서울,498000.0,14051.0,38.0,24.0,44.2,0.118
2021,서울방배서,0,0,313,339,652,37.4813806,126.9829974,221.68128114076703,서울,407000.0,8665.0,21.0,85.0,43.2,0.125
2021,서울은평서,2,2,718,865,1587,37.6283978,126.9284728,289.4387970874776,서울,462000.0,15549.0,65.0,28.0,45.5,0.112
2021,서울도봉서,2,2,772,1012,1788,37.653659,127.0525779,392.94086000708586,서울,310000.0,14976.0,33.0,26.0,45.8,0.105
2021,서울수서서,4,12,855,1198,2069,37.4935909,127.0771583,211.25146987236965,서울,524000.0,13249.0,22.0,47.2,43.5,0.128
2021,부산중부서,3,2,583,565,1153,35.1072303,129.0358104,211.5009703085985,부산,41000.0,14539.0,24.0,85.0,49.5,0.092
2021,부산동래서,2,1,922,1124,2049,35.1299725,129.0492088,301.46180236591255,부산,263000.0,15824.0,12.0,35.0,45.8,0.112
2021,부산영도서,4,1,299,512,816,35.093763,129.0366899,258.5032712831074,부산,103000.0,7290.0,6.0,32.0,52.8,0.078
2021,부산동부서,2,0,478,656,1136,35.1299725,129.0492088,301.46180236591255,부산,81000.0,8325.0,12.0,42.0,50.2,0.088
2021,부산진서,2,5,2177,2614,4798,35.1628,129.0542,398.15766423969,부산,347000.0,11684.0,24.0,45.0,46.2,0.108
2021,부산서부서,1,2,414,625,1042,35.107429,129.018802,226.917363500233,부산,101000.0,7271.0,27.0,29.8,46.8,0.108
2021,부산남부서,4,6,1194,1638,2842,35.1530548,129.0896248,328.72954012843485,부산,259000.0,9660.0,110.0,38.0,47.5,0.102
2021,부산해운대서,4,10,1238,1585,2837,35.1631,129.1635,205.2653246273656,부산,399000.0,7756.0,11.0,42.0,43.5,0.125
2021,부산사상서,4,7,948,1070,2029,35.1525,128.9831,260.52682366864786,부산,203000.0,5630.0,5.0,45.0,46.2,0.108
2021,부산금정서,5,2,778,793,1578,35.243,129.0919,521.3686039413033,부산,226000.0,3468.0,24.0,28.0,45.2,0.118
2021,부산사하서,4,2,907,1249,2162,35.0856519,128.9783168,137.25565729308963,부산,293000.0,7034.0,12.0,32.0,46.8,0.105
2021,부산연제서,5,3,886,1382,2276,35.182575,129.1045776,425.3693863197201,부산,199000.0,16473.0,36.0,35.0,44.5,0.118
2021,부산강서서,0,3,356,537,896,35.1164699,128.9062654,162.49684889089667,부산,137000.0,755.0,7.0,29.8,46.8,0.108
2021,부산북부서,5,7,926,1057,1995,35.2301141,129.0093531,451.20972646680303,부산,282000.0,7363.0,17.0,28.0,44.8,0.115
2021,부산기장서,1,0,564,688,1253,35.2447,129.2225,227.74489694523032,부산,192000.0,880.0,31.0,38.0,43.8,0.122
2021,대구중부서,3,5,1337,925,2270,35.8718293,128.5904944,276.65847434628535,대구,213909.0909090909,2664.779161947905,47.0,26.5,45.2,0.112
2021,대구동부서,5,2,1313,1612,2932,35.873552,128.720647,346.8277116592932,대구,213909.0909090909,2664.779161947905,55.0,26.5,45.2,0.112
2021,대구서부서,1,3,773,1137,1914,35.871516,128.5582208,236.4714407095362,대구,213909.0909090909,2664.779161947905,33.0,26.5,45.2,0.112
2021,대구남부서,2,3,647,991,1643,35.8429297,128.5835917,336.7933285862411,대구,213909.0909090909,2664.779161947905,81.0,26.5,45.2,0.112
2021,대구북부서,2,4,810,1007,1823,35.8861304,128.5829092,264.48238015224024,대구,213909.0909090909,2664.779161947905,32.0,26.5,45.2,0.112
2021,대구수성서,5,0,1148,1444,2597,35.8581928,128.6317649,370.573929120097,대구,213909.0909090909,2664.779161947905,59.0,26.5,45.2,0.112
2021,대구달서서,1,1,919,1037,1958,35.8285,128.5328,321.6088435923253,대구,213909.0909090909,2664.779161947905,51.0,26.5,45.2,0.112
2021,대구성서서,3,3,1071,1173,2250,35.853031,128.508901,239.63792626375127,대구,213909.0909090909,2664.779161947905,38.0,26.5,45.2,0.112
2021,대구달성서,2,2,565,775,1344,35.853031,128.508901,239.63792626375127,대구,213909.0909090909,2664.779161947905,38.0,26.5,45.2,0.112
2021,대구강북서,0,0,722,901,1623,35.943408,128.5656383,292.1299794697976,대구,213909.0909090909,2664.779161947905,45.0,26.5,45.2,0.112
2021,인천중부서,5,3,538,1267,1813,37.5306712,126.3387889,43.23144476746159,인천,298900.0,2811.8532455315144,9.0,31.2,42.8,0.125
2021,인천미추홀서,5,10,1315,2369,3699,37.4427187,126.6536509,52.662867998139646,인천,298900.0,2811.8532455315144,10.0,31.2,42.8,0.125
2021,인천남동서,10,0,799,1802,2611,37.4418873,126.7074578,66.6015050305295,인천,298900.0,2811.8532455315144,16.0,31.2,42.8,0.125
2021,인천부평서,1,8,962,1510,2481,37.5081882,126.7191237,127.92429617937304,인천,298900.0,2811.8532455315144,14.0,31.2,42.8,0.125
2021,인천서부서,6,3,1504,2574,4087,37.5444258,126.6784138,86.74025431092818,인천,298900.0,2811.8532455315144,35.0,31.2,42.8,0.125
2021,인천계양서,3,2,661,1307,1973,37.5375,126.7375,108.16332744290212,인천,298900.0,2811.8532455315144,9.0,31.2,42.8,0.125
2021,인천강화서,1,0,146,298,445,37.747,126.4878,231.71184512167807,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2021,인천연수서,4,1,943,1318,2266,37.4103056,126.6807106,65.08103603249323,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2021,인천삼산서,3,4,826,1624,2457,37.5110261,126.7323711,119.6635862148686,인천,298900.0,2811.8532455315144,13.0,31.2,42.8,0.125
2021,인천논현서,2,3,477,879,1361,37.4036421,126.7154145,84.42063923352931,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2021,광주동부서,2,1,494,677,1174,35.1492,126.9198514,300.8896469215418,광주,286200.0,2856.2874251497005,52.0,28.4,42.5,0.127
2021,광주서부서,4,3,1106,1366,2479,35.1508087,126.8420112,130.29734357836753,광주,286200.0,2856.2874251497005,18.0,28.4,42.5,0.127
2021,광주북부서,2,3,1465,2087,3557,35.1866434,126.8989923,197.0499112533593,광주,286200.0,2856.2874251497005,40.0,28.4,42.5,0.127
2021,광주광산서,1,5,1184,1631,2821,35.1395,126.7942,123.81343380920508,광주,286200.0,2856.2874251497005,21.0,28.4,42.5,0.127
2021,광주남부서,0,1,636,839,1476,35.1228351,126.9205298,344.1430821708073,광주,286200.0,2856.2874251497005,84.0,28.4,42.5,0.127
2021,대전중부서,4,4,888,1254,2150,36.326847,127.423574,252.82995085099867,대전,240666.66666666663,2674.074074074074,58.0,32.1,42.1,0.131
2021,대전동부서,6,1,890,1050,1947,36.3216751,127.440735,288.41228802902737,대전,240666.66666666663,2674.074074074074,60.0,32.1,42.1,0.131
2021,대전서부서,4,0,772,1200,1976,36.3086937,127.3729363,218.75056285073447,대전,240666.66666666663,2674.074074074074,77.0,32.1,42.1,0.131
2021,대전대덕서,0,2,572,1015,1589,36.3715359,127.4293652,261.6052107236299,대전,240666.66666666663,2674.074074074074,67.0,32.1,42.1,0.131
2021,대전둔산서,2,1,820,1257,2080,36.3582634,127.3804995,218.9177296657289,대전,240666.66666666663,2674.074074074074,59.0,32.1,42.1,0.131
2021,대전유성서,2,1,1102,1354,2459,36.3622,127.3561,229.9302394142457,대전,240666.66666666663,2674.074074074074,53.0,32.1,42.1,0.131
2021,울산남부서,6,7,1063,1775,2851,35.535256,129.310444,178.46910514000945,울산,220000.0,1035.7815442561205,24.0,58.3,43.8,0.121
2021,울산중부서,2,0,624,980,1606,35.569183,129.349743,241.8856621691592,울산,220000.0,1035.7815442561205,11.0,58.3,43.8,0.121
2021,울산울주서,2,1,533,819,1355,35.5694014,129.242581,236.30484545179127,울산,220000.0,1035.7815442561205,28.0,58.3,43.8,0.121
2021,울산동부서,1,1,487,742,1231,35.5085372,129.4287779,97.46196035040676,울산,220000.0,1035.7815442561205,17.0,58.3,43.8,0.121
2021,울산북부서,3,2,445,730,1180,35.596842,129.3704988,277.54180001614,울산,220000.0,1035.7815442561205,46.0,58.3,43.8,0.121
2021,세종북부서,4,1,885,722,1612,36.6017,127.2611,178.18988800745862,세종,194000.0,834.4086021505376,52.0,35.8,37.2,0.142
2021,세종남부서,0,0,158,143,301,36.4809113,127.2926157,187.60156382436384,세종,194000.0,834.4086021505376,22.0,35.8,37.2,0.142
2021,경기수원중부서,6,2,1202,1676,2886,37.2979584,126.996391,170.43508690126893,경기,310363.63636363635,1339.4801373222167,62.0,36.5,41.5,0.132
2021,경기수원남부서,7,2,1774,2341,4124,37.2721431,127.054116,161.2313444646951,경기,310363.63636363635,1339.4801373222167,46.0,36.5,41.5,0.132
2021,경기수원서부서,2,3,1228,1639,2872,37.26,126.9558,167.4952593212527,경기,310363.63636363635,1339.4801373222167,47.0,36.5,41.5,0.132
2021,경기안양동안서,1,1,633,1052,1687,37.3911901,126.9486879,320.0965844133364,경기,310363.63636363635,1339.4801373222167,39.0,36.5,41.5,0.132
2021,경기안양만안서,4,3,825,1295,2127,37.3873454,126.9259468,278.16049672059404,경기,310363.63636363635,1339.4801373222167,70.0,36.5,41.5,0.132
2021,경기군포서,1,0,663,944,1608,37.3605147,126.9359811,258.4668563098092,경기,310363.63636363635,1339.4801373222167,62.0,36.5,41.5,0.132
2021,경기성남수정서,7,4,935,1223,2169,37.4420705,127.126709,286.7907731431624,경기,310363.63636363635,1339.4801373222167,43.0,36.5,41.5,0.132
2021,경기성남중원서,2,0,776,1152,1930,37.4426625,127.1701713,339.6867085283836,경기,310363.63636363635,1339.4801373222167,137.0,36.5,41.5,0.132
2021,경기분당서,4,7,989,1149,2149,37.3651397,127.1054401,299.00293441393427,경기,310363.63636363635,1339.4801373222167,47.0,36.5,41.5,0.132
2021,경기부천소사서,2,1,874,1044,1921,37.4806467,126.7724798,102.03934739537998,경기,310363.63636363635,1339.4801373222167,62.0,36.5,41.5,0.132
2021,경기부천원미서,6,5,1606,2459,4076,37.5021403,126.7773256,100.09313159655368,경기,310363.63636363635,1339.4801373222167,16.0,36.5,41.5,0.132
2021,경기부천오정서,2,0,545,939,1486,37.5145039,126.800308,113.06738750042568,경기,310363.63636363635,1339.4801373222167,23.0,36.5,41.5,0.132
2021,경기광명서,1,0,938,1491,2430,37.4742112,126.8678172,150.47717909646116,경기,310363.63636363635,1339.4801373222167,22.0,36.5,41.5,0.132
2021,경기안산단원서,7,5,1559,2323,3894,37.3217659,126.8292412,117.2096870377128,경기,310363.63636363635,1339.4801373222167,21.0,36.5,41.5,0.132
2021,경기안산상록서,4,1,1073,1851,2929,37.3003,126.8467,128.2731683774876,경기,310363.63636363635,1339.4801373222167,19.0,36.5,41.5,0.132
2021,경기시흥서,4,2,1855,2785,4646,37.38,126.8028,99.16138448771288,경기,310363.63636363635,1339.4801373222167,25.0,36.5,41.5,0.132
2021,경기평택서,12,6,1983,3382,5383,36.9946626,127.0910004,82.25932048536914,경기,310363.63636363635,1339.4801373222167,14.0,36.5,41.5,0.132
2021,경기오산서,4,0,901,1266,2171,37.1498,127.0697,125.22033490831038,경기,310363.63636363635,1339.4801373222167,23.0,36.5,41.5,0.132
2021,경기화성서부서,5,5,980,1749,2739,37.1913216,126.8227771,95.95178112872054,경기,310363.63636363635,1339.4801373222167,44.0,36.5,41.5,0.132
2021,경기용인동부서,6,6,1553,1973,3538,37.2412946,127.1809041,236.6901577809064,경기,310363.63636363635,1339.4801373222167,133.0,36.5,41.5,0.132
2021,경기용인서부서,2,1,694,900,1597,37.2342,127.0189,122.72703467904834,경기,310363.63636363635,1339.4801373222167,23.0,36.5,41.5,0.132
2021,경기광주서,7,0,945,1945,2897,37.4084013,127.2396448,306.89113869893254,경기,310363.63636363635,1339.4801373222167,89.0,36.5,41.5,0.132
2021,경기과천서,0,0,120,147,267,37.4293426,126.9899759,387.304534534356,경기,310363.63636363635,1339.4801373222167,57.0,36.5,41.5,0.132
2021,경기의왕서,0,0,173,384,557,37.3449,126.9683,286.78029983048106,경기,310363.63636363635,1339.4801373222167,76.0,36.5,41.5,0.132
2021,경기하남서,1,0,721,1035,1757,37.539,127.2142,304.314250692383,경기,310363.63636363635,1339.4801373222167,30.0,36.5,41.5,0.132
2021,경기이천서,1,0,601,1236,1838,37.2719,127.435,165.8869260412873,경기,310363.63636363635,1339.4801373222167,79.0,36.5,41.5,0.132
2021,경기김포서,4,7,1394,2090,3495,37.6153,126.7153,56.67139838640972,경기,310363.63636363635,1339.4801373222167,31.0,36.5,41.5,0.132
2021,경기안성서,2,2,710,1127,1841,37.0003381,127.249115,157.09102799311196,경기,310363.63636363635,1339.4801373222167,24.0,36.5,41.5,0.132
2021,경기여주서,1,0,318,567,886,37.2933926,127.6349185,114.37069702014531,경기,310363.63636363635,1339.4801373222167,51.0,36.5,41.5,0.132
2021,경기양평서,2,0,268,542,812,37.4883054,127.4904171,497.1427784206991,경기,310363.63636363635,1339.4801373222167,40.0,36.5,41.5,0.132
2021,경기화성동탄서,2,4,1069,1859,2934,37.2006,127.0706,116.58139486792304,경기,310363.63636363635,1339.4801373222167,43.0,36.5,41.5,0.132
2021,경기의정부서,2,6,1182,2692,3882,37.7442616,127.0442759,371.2261703334111,경기,310363.63636363635,1339.4801373222167,56.0,36.5,41.5,0.132
2021,경기고양서,4,0,1027,1877,2908,37.6584,126.832,115.89372084546132,경기,310363.63636363635,1339.4801373222167,31.0,36.5,41.5,0.132
2021,경기일산동부서,5,0,650,1235,1890,37.6764,126.7806,52.833191919747634,경기,310363.63636363635,1339.4801373222167,25.0,36.5,41.5,0.132
2021,경기일산서부서,4,2,415,914,1335,37.6764,126.7506,53.8455156054416,경기,310363.63636363635,1339.4801373222167,17.0,36.5,41.5,0.132
2021,경기남양주남부서,6,5,769,1350,2130,37.636,127.2164,338.907706911487,경기,310363.63636363635,1339.4801373222167,70.0,36.5,41.5,0.132
2021,경기남양주북부서,1,0,520,950,1471,37.7003,127.2033,364.30804091461977,경기,310363.63636363635,1339.4801373222167,71.0,36.5,41.5,0.132
2021,경기파주서,9,2,1094,1816,2921,37.7535393,126.778601,138.420340472076,경기,310363.63636363635,1339.4801373222167,35.0,36.5,41.5,0.132
2021,경기양주서,2,2,515,951,1470,37.840955,127.0543368,288.7996370231672,경기,310363.63636363635,1339.4801373222167,86.0,36.5,41.5,0.132
2021,경기동두천서,0,1,251,482,734,37.9034,127.0604,399.61252508826,경기,310363.63636363635,1339.4801373222167,76.0,36.5,41.5,0.132
2021,경기구리서,2,1,484,736,1223,37.5943,127.1295,170.88405794358425,경기,310363.63636363635,1339.4801373222167,51.0,36.5,41.5,0.132
2021,경기포천서,5,1,334,734,1074,37.8936254,127.2044988,413.3124003913574,경기,310363.63636363635,1339.4801373222167,107.0,36.5,41.5,0.132
2021,경기가평서,1,1,158,369,529,37.8255117,127.5150321,430.2826086783879,경기,310363.63636363635,1339.4801373222167,62.0,36.5,41.5,0.132
2021,경기연천서,2,0,63,134,199,38.0982999,127.0737491,275.3721658554631,경기,310363.63636363635,1339.4801373222167,66.0,36.5,41.5,0.132
2021,강원강릉서,4,6,731,1009,1750,37.7519,128.8761,325.51278863469724,강원,90176.4705882353,91.0981697171381,99.0,31.2,46.5,0.105
2021,강원고성서,1,0,57,136,194,38.3768188,128.4767023,241.8304204224096,강원,90176.4705882353,91.0981697171381,32.0,31.2,46.5,0.105
2021,강원동해서,1,0,226,498,725,37.5249551,129.1165383,235.1080674460493,강원,90176.4705882353,91.0981697171381,32.0,31.2,46.5,0.105
2021,강원삼척서,1,1,176,356,534,37.4462956,129.174107,177.67634446198875,강원,90176.4705882353,91.0981697171381,59.0,31.2,46.5,0.105
2021,강원속초서,4,1,358,769,1132,38.196668,128.5688848,317.8920848573444,강원,90176.4705882353,91.0981697171381,20.0,31.2,46.5,0.105
2021,강원양구서,0,0,30,69,99,38.1055376,127.9910471,520.7953282922014,강원,90176.4705882353,91.0981697171381,201.0,31.2,46.5,0.105
2021,강원영월서,0,0,77,143,220,37.1846143,128.4676,490.95128618068185,강원,90176.4705882353,91.0981697171381,209.0,31.2,46.5,0.105
2021,강원원주서,3,0,1060,1564,2627,37.3481613,127.9579836,452.0949293962359,강원,90176.4705882353,91.0981697171381,134.0,31.2,46.5,0.105
2021,강원인제서,0,0,36,75,111,38.0706646,128.1727969,602.7634362433139,강원,90176.4705882353,91.0981697171381,225.0,31.2,46.5,0.105
2021,강원정선서,1,1,105,171,278,37.3808,128.6608,683.7345933661271,강원,90176.4705882353,91.0981697171381,317.0,31.2,46.5,0.105
2021,강원철원서,0,0,77,107,184,38.1463777,127.3116017,435.7225774229568,강원,90176.4705882353,91.0981697171381,153.0,31.2,46.5,0.105
